lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha.1,alpha.2,alpha.3,beta_teleph.1,beta_teleph.2,beta_teleph.3,beta_pollster.1.1,beta_pollster.2.1,beta_pollster.3.1,beta_pollster.4.1,beta_pollster.5.1,beta_pollster.6.1,beta_pollster.7.1,beta_pollster.8.1,beta_pollster.9.1,beta_pollster.10.1,beta_pollster.11.1,beta_pollster.12.1,beta_pollster.13.1,beta_pollster.14.1,beta_pollster.15.1,beta_pollster.1.2,beta_pollster.2.2,beta_pollster.3.2,beta_pollster.4.2,beta_pollster.5.2,beta_pollster.6.2,beta_pollster.7.2,beta_pollster.8.2,beta_pollster.9.2,beta_pollster.10.2,beta_pollster.11.2,beta_pollster.12.2,beta_pollster.13.2,beta_pollster.14.2,beta_pollster.15.2,beta_pollster.1.3,beta_pollster.2.3,beta_pollster.3.3,beta_pollster.4.3,beta_pollster.5.3,beta_pollster.6.3,beta_pollster.7.3,beta_pollster.8.3,beta_pollster.9.3,beta_pollster.10.3,beta_pollster.11.3,beta_pollster.12.3,beta_pollster.13.3,beta_pollster.14.3,beta_pollster.15.3
# Adaptation terminated
# Step size = 0.0847993
# Diagonal elements of inverse mass matrix:
# 0.0164925, 0.0155722, 0.0184936, 0.0191897, 0.0186961, 0.0216238, 0.0193899, 0.022511, 0.0299315, 0.0151438, 0.0158012, 0.0176628, 0.0123726, 0.0133121, 0.014207, 0.0165363, 0.0149791, 0.0175468, 0.0268649, 0.0258168, 0.0248226, 0.0257524, 0.0209824, 0.0307575, 0.0141648, 0.0143169, 0.0152685, 0.0247033, 0.0245835, 0.0335831, 0.022352, 0.0223039, 0.0238628, 0.014571, 0.0171436, 0.0175847, 0.0151283, 0.0169377, 0.0179379, 0.0152245, 0.0165118, 0.0184811, 0.0176294, 0.0171105, 0.0192298, 0.0188337, 0.0203351, 0.0210394, 0.0180352, 0.0203927, 0.0173731
412.014,1,0.0847993,5,31,0,48.0264,47.9409,15.1701,1.07137,1.05294,0.840482,0.846431,0.844316,1.08932,0.72119,1.33119,0.864877,0.896666,0.95852,1.13882,0.882745,1.36019,1.02471,1.11673,0.941907,1.53121,0.985409,0.942662,1.08718,0.797838,1.21486,0.866963,0.930103,1.15777,1.1186,0.741887,0.936135,1.07227,0.936789,0.723831,1.37723,1.19157,1.14771,1.10663,1.35368,0.567705,0.808343,1.08541,0.876766,0.933502,1.31209,0.714512,1.10094,0.890636,0.975506,0.635927
397.035,0.866898,0.0847993,5,31,0,51.3259,55.5513,15.6375,1.06418,0.856984,0.689573,1.09898,0.954271,0.991108,0.738843,1.00657,1.06246,1.09187,0.972474,0.778722,0.790978,0.68092,1.18706,1.31404,0.836581,1.13234,1.26339,0.843362,0.999997,0.707221,0.912025,0.984549,0.99471,0.878992,0.836177,0.813762,0.724985,1.14691,1.17467,0.884566,1.16463,1.00625,0.914005,1.14368,1.17571,0.778292,1.39804,1.40049,1.1985,1.01978,1.32497,0.709489,1.25318,1.37865,0.901665,0.588563
403.844,0.95831,0.0847993,6,63,0,56.2999,62.9755,16.9676,0.997766,0.944971,0.680356,0.755357,0.880137,0.87694,0.778662,1.27341,1.0131,0.786592,0.905436,1.02056,0.829091,1.06492,1.18745,1.25995,0.928911,1.65047,0.686007,0.869978,0.790417,0.726945,1.20312,0.894859,0.749075,1.10848,0.979893,0.775165,0.718231,1.1424,0.875125,0.784737,1.33478,0.977241,1.21511,0.914173,1.46982,0.558527,0.955124,0.961597,1.09922,0.885587,1.51983,0.693995,1.25776,1.10541,1.02173,0.826435
398.148,0.796568,0.0847993,6,63,0,46.5494,42.009,15.9365,0.799797,0.771634,0.618559,1.07444,0.859046,1.1086,0.764905,1.08059,0.988349,1.04717,0.791086,1.00431,0.910621,1.30897,0.789029,1.05903,0.990529,1.05275,1.35189,1.00392,1.1811,0.894463,1.02689,1.07754,1.26278,1.11483,1.22102,0.853028,1.27543,1.01542,0.968963,1.03427,1.08009,1.32025,1.1153,1.03859,1.19196,0.559968,1.07155,1.29649,1.25494,0.953433,1.47055,0.807738,0.817778,0.958001,1.02575,0.55154
407.305,0.981632,0.0847993,6,63,0,46.9832,54.4954,15.6662,1.15839,0.941512,0.737417,0.611253,1.17234,1.04775,0.89297,1.43621,1.24584,1.01375,0.971265,0.957698,0.707238,1.10985,1.11268,0.991695,0.968892,1.63709,0.713895,0.962544,0.96585,0.756063,1.20385,0.790713,0.911489,0.991897,0.946649,0.648144,0.939081,0.894527,0.926019,0.834614,1.52804,0.934372,1.1343,1.0583,1.45915,0.827089,1.07609,1.13261,0.773757,0.850814,1.12282,0.759368,1.14913,1.13536,0.983012,0.695396
412.071,0.971438,0.0847993,6,63,0,63.3061,54.8131,19.7063,1.04615,0.976396,0.689733,1.09992,0.953595,1.01964,0.725472,0.960297,1.02289,0.748721,0.949555,1.03498,0.880416,1.08479,0.821301,1.01883,0.98709,1.16523,1.29096,1.12494,1.16147,0.887951,0.951948,0.986554,0.852431,1.0969,1.21149,1.05797,1.10888,1.00768,1.02519,1.02536,1.20669,1.37921,1.04091,1.06544,1.33009,0.493311,0.973514,0.927031,1.19733,1.09259,1.59768,0.73331,0.958799,1.17105,0.998603,0.527251
411.59,0.752272,0.0847993,6,63,0,62.0604,55.9938,20.6382,1.08278,0.988389,0.673936,1.02903,0.893242,0.988814,0.779659,0.995586,0.986454,0.826887,1.00987,0.908282,0.915077,1.25038,0.891372,1.01129,0.981584,1.10858,1.36767,1.0328,1.10018,0.883016,1.04655,0.99038,0.918777,1.12358,1.15684,0.936479,1.10038,1.08212,0.997055,1.10167,1.16455,1.19464,1.00352,0.970683,1.37271,0.499727,1.11091,0.901252,1.15247,1.08201,1.48358,0.713206,0.845106,1.18344,1.06573,0.565774
417.277,0.977825,0.0847993,6,63,0,63.5075,56.8674,20.9048,1.045,0.986652,0.684313,0.977729,0.889526,1.018,0.7939,1.04934,0.999939,0.808676,1.003,0.869378,0.890126,1.18576,0.899825,1.08427,1.01498,1.09114,1.26127,1.0358,1.16805,0.821189,1.05305,1.03388,0.885593,1.13184,1.08124,0.913299,1.07415,0.996138,1.02109,1.07585,1.092,1.09248,1.00438,0.997726,1.3362,0.529462,1.10377,0.921124,1.10774,1.05635,1.48838,0.725995,0.909514,1.11309,1.06687,0.509896
401.647,0.859452,0.0847993,5,31,0,53.8292,51.5532,18.6217,1.08564,0.860786,0.652875,1.07146,0.946982,1.06006,0.770998,1.15746,0.713306,0.806747,1.18127,0.999153,0.838615,1.01181,0.852465,1.02517,1.06403,1.07552,1.18227,0.992274,1.20003,0.926841,0.983117,0.84162,0.846823,1.52447,1.16088,0.9688,1.08985,0.893984,1.10717,1.0489,1.17378,1.48489,0.960717,1.07772,1.25118,0.479297,1.17927,0.870902,1.2941,0.995033,1.31737,0.863752,0.812161,0.95441,0.931853,0.629222
395.054,0.839309,0.0847993,6,63,0,41.2588,46.0627,13.1252,1.06213,0.966279,0.948711,0.804116,0.871834,1.0684,0.836657,0.960603,1.2073,0.960772,0.91918,1.18899,0.900636,1.52933,1.21464,1.25287,1.10965,1.94169,0.992383,0.783069,0.949034,0.797033,1.01538,0.881211,0.926172,0.770157,1.26826,0.733089,1.13146,1.00717,0.896456,0.913095,1.7249,0.994844,1.12005,1.13469,1.32041,0.884783,0.831601,1.15304,0.815996,1.05758,1.37755,0.775096,1.27118,1.02705,1.13765,0.594073
401.692,0.8362,0.0847993,6,63,0,43.523,41.9854,13.9851,1.25907,1.12135,0.757271,1.02632,1.21393,1.26634,0.905588,1.33822,0.869617,0.956333,1.07664,1.03318,0.853981,0.957621,0.998301,1.15391,0.960065,1.13798,1.03039,1.26735,1.29999,0.951063,1.38632,0.966502,1.05172,1.39318,1.07772,0.9122,0.983209,1.01407,1.15078,0.9729,1.06843,1.26077,1.16207,1.1323,1.37579,0.527157,1.11688,1.14883,1.24341,1.04971,1.65073,0.865217,1.00463,1.21356,0.838952,0.59542
406.576,0.991191,0.0847993,6,63,0,45.0212,46.8909,14.0592,1.12492,1.0669,0.97135,0.89719,0.998384,1.11049,0.790642,1.19468,1.18835,1.00728,0.918246,1.05143,1.00483,1.30668,1.00507,1.19499,0.899003,1.67847,1.16395,1.05497,1.03926,0.807908,1.07151,0.926479,1.00811,0.953465,1.09114,0.91938,1.07039,1.07316,0.849589,0.775008,1.5606,1.12391,1.2994,1.0452,1.31584,0.902057,0.977952,1.25193,0.927387,0.805819,1.24785,0.82897,1.14329,0.824465,1.0799,0.673507
412.617,0.99869,0.0847993,6,63,0,62.7949,56.3133,19.7047,0.868734,0.800731,0.618266,0.787988,0.924225,0.99769,0.756474,1.06247,0.999529,0.950505,0.968141,0.860214,0.763941,1.00589,0.972105,1.02797,1.05906,1.02477,0.89695,1.07865,1.14233,0.919988,1.20654,0.926457,0.996671,1.0769,0.979907,0.791247,0.888888,1.07666,1.09455,0.985187,1.17881,1.10841,1.15666,1.03321,1.39125,0.483426,1.13055,1.05826,1.14935,0.963524,1.18069,0.826282,1.00797,0.94474,1.13702,0.623399
409.49,0.81511,0.0847993,6,63,0,53.1343,49.9576,16.7739,1.03798,0.918466,0.738638,0.847218,1.06173,0.912474,0.843031,1.09649,0.872208,0.990833,0.939639,0.7412,0.848142,1.05717,1.10207,1.08758,0.993068,1.20554,1.00221,1.01896,1.00106,0.796851,1.28381,0.975157,0.982856,1.06767,1.21981,0.848235,1.12781,1.09708,0.986213,1.03441,1.18633,0.971919,1.03219,0.922818,1.30338,0.495742,1.04004,1.15129,1.18407,0.932187,1.2281,0.765657,1.17523,0.946012,0.966038,0.524915
403.296,0.944673,0.0847993,6,63,0,62.2594,63.0711,20.1676,0.921967,0.937017,0.737317,0.854639,1.06099,1.0335,1.04787,1.15988,1.25954,1.01762,1.09386,1.0286,0.781359,1.25148,1.06079,1.10644,1.21826,1.54397,0.935226,1.05399,0.985762,0.983405,1.00542,0.960337,1.03467,1.08857,0.666866,0.675742,1.11935,1.03301,0.852334,1.1164,1.26883,1.20638,1.05416,1.00862,1.70737,0.796183,1.06285,1.18283,0.776246,0.852002,1.17127,0.830899,1.06602,0.843219,1.20158,0.613913
397.314,0.931419,0.0847993,6,63,0,42.5354,51.1059,15.4478,0.829465,0.742819,0.549021,1.23119,1.0508,1.14615,0.767032,0.944339,0.917069,1.00976,0.95335,1.18412,1.10079,1.29496,1.24966,1.19374,0.930438,1.343,1.1302,0.877638,0.943224,0.664822,1.25151,0.830502,0.819895,0.898831,1.24945,0.858534,1.0031,0.99406,0.840903,0.763385,1.22682,1.23626,0.950022,1.01,1.15963,0.568603,0.949298,1.09674,1.32223,1.02101,1.85773,0.790149,1.13722,0.857396,0.645549,0.659962
399.517,0.918791,0.0847993,6,63,0,53.4219,55.4297,17.483,0.921014,0.827952,0.671817,0.77976,0.955043,0.945697,0.745136,1.10465,1.20427,0.890613,0.769137,0.985389,1.11183,1.36001,1.15343,0.912847,0.859886,1.06912,0.967241,0.956757,0.961565,0.716994,0.880349,0.788923,0.91594,0.826294,1.16302,1.09766,1.05814,1.10842,0.831603,0.758922,1.02252,1.07823,1.17652,0.951808,1.23963,0.55547,0.848857,0.94133,0.799487,1.23964,1.37663,0.671417,1.16488,0.873906,1.02922,0.485947
405.743,0.915081,0.0847993,6,63,0,58.813,51.81,17.6706,1.00218,0.934093,0.652598,0.919752,0.852054,0.950875,0.817176,1.34052,1.10966,0.985147,1.27827,0.785348,0.685263,1.12299,0.987976,1.19111,0.921947,1.63611,1.09119,0.959961,1.08103,0.91887,1.23587,0.935591,1.13129,1.33344,1.00523,0.653399,0.995381,1.07385,1.24188,0.976811,1.67878,1.26237,0.985612,1.03943,1.35253,0.814625,1.18641,1.08933,1.05955,0.965525,1.16376,0.792645,0.997442,1.34117,1.22066,0.882202
398.742,0.86407,0.0847993,5,31,0,58.2959,53.8234,18.6613,1.10466,0.978706,0.660909,0.923296,0.922181,0.971022,0.844294,1.11743,1.02533,0.95907,1.16316,0.827919,0.591926,1.10178,1.01318,1.24147,0.927592,1.59513,1.16482,1.12256,1.08495,0.945278,1.27957,0.822621,1.06482,1.53738,1.14236,0.713187,1.03137,1.04386,1.1511,0.99919,1.76447,1.22089,0.81379,0.942472,1.52371,0.785872,1.09988,1.20105,0.996126,0.860057,1.05985,0.721761,0.98431,1.36865,1.18652,0.888376
407.161,0.880669,0.0847993,5,31,0,60.5582,51.5944,18.553,0.895556,0.898809,0.663538,0.861895,0.870745,0.892933,0.78941,1.3475,0.884532,1.06133,1.0704,1.06972,0.569879,1.00129,1.02386,1.19832,0.971577,1.50108,1.14045,0.991963,1.10386,1.00881,1.27874,0.942063,1.24828,1.04823,1.13451,0.692906,0.888406,1.24187,1.2774,1.01054,1.51847,1.27409,1.01021,0.963761,1.41521,0.709711,0.946798,1.18376,1.16567,0.843718,1.08984,0.781174,1.17916,1.19938,1.10452,0.71256
416.624,0.942351,0.0847993,5,31,0,58.3579,54.8594,18.15,0.908714,0.831075,0.663168,0.842178,0.918197,0.96221,0.784592,1.27868,0.948645,0.866026,0.905482,0.997102,0.722996,1.02865,0.954156,1.00631,1.00378,1.59533,1.00757,1.04257,0.9935,0.81674,1.26906,1.00599,0.917725,1.08044,1.14086,0.641036,1.0085,0.989437,0.973182,0.952013,1.57436,1.14456,1,0.971494,1.41408,0.63178,1.0052,0.972759,1.04691,0.928597,1.10233,0.845785,0.927654,1.04663,0.973644,0.725077
412.927,0.860916,0.0847993,6,63,0,55.7099,56.5343,16.4407,1.20276,1.08952,0.905681,0.791861,0.983077,0.910045,0.682505,1.05989,1.00141,0.978666,0.994953,1.10436,1.04778,1.14607,0.993195,1.10789,0.889075,1.13977,1.01808,0.920071,0.917895,0.699181,1.09879,1.03199,0.968849,0.993887,0.993567,1.08576,0.85893,0.974803,0.982324,0.831227,1.03376,1.40591,1.08473,0.985254,1.37623,0.57274,1.00298,1.33445,1.02569,0.998395,1.98893,0.754317,1.00229,1.07903,0.939812,0.545029
406.76,0.89693,0.0847993,6,63,0,64.6092,64.0612,22.7349,0.749525,0.646815,0.519691,0.891964,0.909461,1.11297,0.824837,1.07286,0.970582,0.874279,1.0639,0.911893,0.695876,1.12233,1.04729,1.16792,1.09407,1.69111,0.995062,1.04528,1.15792,0.879404,1.31527,1.04199,0.881149,1.12293,0.869254,0.699026,1.19051,1.06308,1.07629,1.02824,1.59683,0.994078,0.971841,0.981504,1.38141,0.773625,1.10453,0.941787,0.902633,1.2193,1.0593,0.76704,1.15546,0.987978,0.958409,0.72311
403.451,0.787546,0.0847993,6,63,0,45.6825,47.3596,14.8707,1.1892,1.03378,0.761676,0.957284,1.12123,0.880559,0.880662,1.09944,0.758467,1.07666,0.929744,1.20888,1.00825,1.16125,1.06167,1.10041,0.973279,1.0863,1.01451,1.15889,0.882707,0.837268,0.990056,1.05701,1.13324,0.995298,1.09473,0.941301,0.943169,1.12921,0.991074,0.717518,1.03367,1.53042,1.14123,0.871849,1.40384,0.696016,1.00964,1.4007,1.01657,0.867755,1.48566,0.921669,1.03531,1.09386,0.916908,0.61952
404.281,0.972736,0.0847993,6,63,0,60.9246,58.9819,20.131,0.881178,0.882941,0.682601,0.901309,0.915145,1.135,0.696769,1.2139,0.988928,0.87974,1.0806,0.803817,0.857691,1.23328,1.03901,1.15316,0.994083,1.66176,0.783344,0.892827,1.17315,0.765214,1.15034,1.09817,0.857591,1.05577,1.07175,0.836666,1.13366,1.01345,0.933165,1.12171,1.63409,1.03749,0.942189,1.09952,1.33498,0.724529,1.0011,0.938141,1.00846,1.00597,1.03079,0.704458,1.10308,0.885064,1.09655,0.717918
403.055,0.962211,0.0847993,6,63,0,57.4288,56.6611,17.6959,0.997535,0.892326,0.686209,1.1071,0.925625,0.869491,0.823198,1.01277,0.973431,1.09711,0.906888,0.83248,0.897005,1.01475,1.03721,1.19047,0.896072,0.919995,0.908295,1.05435,0.883633,0.854953,1.05029,0.986239,1.02219,0.981093,1.02059,0.953741,1.00199,0.995707,0.949898,0.7625,1.00786,1.1864,1.15241,0.853186,1.4171,0.701912,1.05142,1.23651,1.01694,1.27624,1.68269,0.819772,1.08776,1.01939,0.930775,0.652666
393.898,0.938069,0.0847993,6,63,0,56.5097,58.3148,15.9607,0.891319,0.826322,0.686776,0.597482,0.678438,0.980686,0.579006,1.24916,0.877811,1.02493,0.836198,1.07653,0.842839,1.02731,0.963341,1.05795,1.0688,1.65032,1.14622,0.742507,0.968932,0.54464,1.21386,0.663578,0.964256,0.942009,1.0511,0.837495,0.964784,0.824256,0.84793,0.840431,1.2924,1.26755,1.02877,1.10984,1.05867,0.728165,0.982113,1.37112,0.996672,0.792532,1.38383,0.744463,1.12707,0.97201,1.35251,0.680605
397.522,0.996241,0.0847993,6,63,0,55.9834,62.7227,17.6423,0.932233,0.859489,0.607125,1.13976,0.860942,0.877435,0.783548,1.05227,1.20575,1.08234,1.24357,1.16675,0.755939,0.971318,1.0092,1.28146,0.906312,1.32428,0.745523,0.952138,0.838073,0.701493,0.860288,1.24061,0.942161,1.17687,1.1017,0.745752,0.805493,0.861569,0.945393,0.861129,1.08765,1.1778,1.08316,0.916797,1.41882,0.793955,1.41843,1.25733,1.20331,1.43726,1.58434,0.805951,1.11685,1.29667,0.839504,0.667701
397.985,0.996361,0.0847993,6,63,0,55.888,57.8358,16.6855,0.962324,0.865712,0.789649,0.624593,0.829372,1.0808,0.717892,1.75779,0.984239,0.93221,0.888749,0.951688,0.919698,1.40861,0.936244,1.06361,0.796262,1.64641,1.04877,0.972609,1.07388,0.688433,1.48802,0.717351,0.836323,1.02427,0.820517,0.901337,1.23767,0.840494,0.868928,0.795628,1.57087,1.18636,1.0146,1.05786,1.34418,0.606921,0.928857,1.09982,0.94323,0.693268,1.51773,0.725235,1.07681,0.848127,1.10007,0.639784
399.834,0.855912,0.0847993,6,63,0,61.6946,62.5308,20.2507,1.10977,0.935444,0.733671,1.28095,0.77084,0.932409,0.718894,0.92819,0.938494,0.869483,1.10787,0.999199,0.908582,1.18304,1.37537,1.13728,0.982807,1.51083,1.05754,0.97199,0.93512,0.70769,1.0275,1.03481,0.856731,1.02594,1.31609,0.88092,1.10642,1.27305,1.04428,0.985869,1.46828,1.3958,1.022,0.9507,1.25952,0.637289,1.21897,0.923667,0.980472,1.41187,1.6687,0.821156,1.38392,1.20241,0.927415,0.575166
416.234,0.869173,0.0847993,5,31,0,56.2276,56.3827,16.6947,1.06248,0.964565,0.821736,1.07202,0.924817,0.963572,0.68602,1.03643,1.06009,0.801913,1.08688,1.06699,0.965803,1.20644,1.19618,1.21785,0.951137,1.34665,1.14504,0.883366,0.962738,0.733787,1.04483,0.961212,0.819465,1.08253,1.23647,0.892591,1.00585,1.1977,1.01046,0.832701,1.22088,1.48891,1.00325,1.0136,1.34652,0.639714,1.14751,1.06813,1.00894,1.24772,1.43091,0.888523,1.38046,1.00204,0.940962,0.701957
409.208,0.881035,0.0847993,5,31,0,52.1045,56.9868,16.7253,1.25112,1.0271,0.826533,0.720094,0.842868,0.952161,0.772185,1.16999,1.20075,0.910872,1.06285,1.17845,0.899273,1.23425,1.19819,0.91554,1.06571,1.21097,0.860815,0.750155,0.917391,0.725833,1.00831,1.04243,0.857173,1.10451,0.967217,0.946435,1.03505,1.12964,0.798039,0.798919,1.08309,0.969757,0.956707,0.903193,1.32645,0.65424,1.27724,1.04579,1.30516,1.11597,1.70635,0.835311,1.19938,0.979237,1.11448,0.511617
409.398,0.861724,0.0847993,6,63,0,64.9444,59.1004,18.7616,0.790438,0.757621,0.572021,0.850209,1.03908,0.851231,0.700457,1.15887,1.01072,0.923387,0.838901,0.909362,0.75418,1.04643,0.856532,1.19226,0.957115,1.37852,1.00874,1.03305,0.943475,0.724949,1.24354,0.895308,0.978212,0.834268,1.31338,0.87637,0.965973,0.926329,1.14728,0.823349,1.37277,1.20136,1.26926,1.01794,1.3435,0.74199,1.07174,1.20037,0.787868,1.05153,1.5256,0.721082,1.11739,1.07333,0.997333,0.783643
404.616,0.977925,0.0847993,6,63,0,55.9145,52.7077,15.9507,0.976244,0.894803,0.748148,0.968432,0.689055,1.02768,0.743904,0.918726,0.900925,1.03716,0.788075,0.973641,0.744172,0.933615,0.890836,0.823975,0.960414,1.4458,1.18469,0.785089,1.11161,0.774649,0.894637,0.925947,1.10673,1.00582,0.789612,0.838135,0.921475,0.970861,0.847236,0.833044,1.39649,1.44157,1.08186,1.1875,1.3668,0.685965,1.13675,1.37804,1.11489,1.04263,1.36957,0.936303,1.01183,0.959115,1.1475,0.752857
399.005,0.965664,0.0847993,6,63,0,47.8315,45.0859,17.5323,1.14067,1.09554,0.902396,0.59045,1.19605,0.8869,0.896806,1.41728,1.11925,0.912309,0.871725,1.05708,1.03905,1.22279,1.23888,1.37479,0.997504,1.16041,0.895191,1.31483,0.985021,0.919621,1.23871,1.01865,0.959814,1.3302,1.35182,0.982428,1.06593,1.17164,1.30697,0.900763,1.10479,0.911607,1.40061,0.797986,1.39316,0.712325,1.03147,0.884564,0.996644,0.963872,1.34643,0.721642,1.09754,1.15748,1.06939,0.486121
405.75,0.981121,0.0847993,6,63,0,60.2236,68.2799,19.3897,1.06276,0.821084,0.653148,1.21379,0.750469,1.13497,0.641645,1.11085,1.08482,0.920395,1.05237,0.910832,0.711413,1.01717,1.18675,1.15941,1.03149,1.41294,1.17382,0.734573,1.05015,0.592998,1.03697,0.970431,0.814227,0.876342,0.84719,0.664609,0.936412,1.14795,1.04291,0.915198,1.38584,1.37791,0.822206,1.08072,1.19144,0.579831,1.17825,1.08905,1.07622,0.880104,1.12536,0.816529,1.25577,1.10966,0.973383,0.676731
397.306,0.997269,0.0847993,6,63,0,45.4301,42.1852,15.2274,0.909843,0.886935,0.620024,0.828586,0.744638,0.816543,0.732053,0.970371,1.20814,0.944287,0.973258,0.993491,1.15482,1.44934,0.954024,1.39482,0.820814,1.55754,1.20838,0.868414,0.84044,0.794018,0.957621,1.24012,1.00678,1.27578,0.994024,1.05735,1.29197,1.11919,1.17279,0.995809,1.53197,1.18667,0.935222,0.739583,1.13873,0.903418,0.954472,1.13585,0.878104,0.91938,1.69712,0.854324,1.10549,1.1149,0.980108,0.708089
404.288,0.89187,0.0847993,6,63,0,55.6331,55.0211,18.168,1.11985,0.979871,0.669869,0.77401,0.931812,0.885233,0.694241,1.21446,0.979578,1.04234,0.87849,0.864624,0.94887,1.05353,1.04217,1.23077,1.05857,1.34725,1.06648,0.901917,0.877561,0.742885,1.10606,0.888936,1.0879,0.999084,1.16368,0.937973,0.919801,0.985237,1.22259,0.844928,1.43166,1.27745,1.05338,0.919173,1.41201,0.597717,1.30591,1.32749,1.44231,1.14241,1.60965,0.903132,1.01413,1.34378,0.914352,0.655668
403.412,0.993919,0.0847993,6,63,0,44.626,47.4451,16.455,1.20973,0.96984,0.8578,0.889194,0.995953,1.24298,0.916541,1.03778,0.91242,0.873307,0.867311,0.809942,0.81319,1.11133,1.16424,0.866221,1.04835,1.28454,0.926743,1.03587,1.20582,0.830024,1.17853,0.806265,0.849394,1.1515,0.980987,0.770855,0.918714,1.05681,0.89226,0.996935,1.24921,1.19233,0.993581,1.09221,1.25791,0.64966,1.36581,0.905801,0.873486,1.0803,1.26481,0.874891,1.00193,0.812071,0.892006,0.596507
408.159,0.879979,0.0847993,5,31,0,50.4278,44.8671,14.8636,1.1116,1.14053,0.917856,0.894166,1.03144,1.0033,0.738474,1.01191,0.976429,0.770414,1.14543,0.820874,0.78821,1.40964,1.00045,1.04707,0.978747,1.14923,1.00388,1.02225,1.051,0.864153,0.892638,0.879539,0.878086,0.891088,1.10846,0.743573,1.177,1.12131,0.894687,0.91686,1.11577,1.22788,1.1659,1.06856,1.38368,0.646782,0.900238,1.02788,1.20302,0.963859,1.23791,0.82185,1.11604,1.08425,1.02862,0.61179
409.13,0.875467,0.0847993,6,63,0,66.5139,57.9798,18.3229,1.0284,0.898179,0.740244,0.90411,0.848096,1.07909,0.675741,1.15371,0.854717,0.829943,0.745238,0.978578,0.858732,0.894789,1.03687,1.02712,0.94957,1.22437,1.23971,0.929432,1.17641,0.798291,1.34288,0.995672,0.957252,1.21259,0.929335,1.03335,0.958144,1.11474,1.05974,1.06258,1.47482,1.26566,1.05165,1.13973,1.38334,0.776225,0.880977,1.14086,1.16836,1.25706,1.75088,0.905201,1.15451,1.05119,1.21683,0.641189
403.459,0.995786,0.0847993,6,63,0,54.5301,49.2513,16.801,0.939646,0.970614,0.709147,0.744116,1.05665,1.24055,0.611666,1.60207,1.1608,1.05878,1.14069,1.01881,0.807411,1.09382,0.998797,1.14559,0.97101,1.53014,0.818306,1.12979,1.36979,0.70271,1.54553,1.02356,1.07529,0.914463,1.32227,0.878088,0.945057,1.10472,0.959746,0.844321,1.48316,0.898823,1.22762,1.24489,1.10607,0.679151,1.46592,1.28129,0.892845,0.949857,1.35249,0.667563,1.10748,1.03766,0.914666,0.773465
402.575,0.830866,0.0847993,6,63,0,45.8557,39.8736,13.2875,1.34029,1.11143,0.935944,1.01338,0.787003,0.852501,0.834472,0.843255,0.993292,0.89352,0.70942,0.983654,0.777911,1.13976,0.853434,1.01923,1.07831,1.05429,1.33141,0.879533,1.10614,1.01349,1.02155,0.957449,1.05807,1.11713,0.896229,0.986655,1.15615,1.05363,1.15727,1.06143,1.17254,1.51553,0.916312,0.948582,1.5598,0.685137,0.846835,1.12415,1.03339,1.05519,1.35375,0.963404,1.06451,1.09127,1.17753,0.547182
405.976,0.981377,0.0847993,6,63,0,57.1709,56.8915,17.3779,0.806263,0.771642,0.650829,1.05156,1.03439,0.888937,0.67004,1.25663,0.754413,0.92335,1.2251,0.788388,0.839688,1.40422,0.960669,1.01403,0.911991,1.29181,1.25179,1.00016,0.89392,0.730811,1.17998,0.782233,1.01987,0.998357,1.07074,0.850737,0.999694,1.00645,0.880743,0.905985,1.07215,1.39027,1.30764,0.948205,1.19027,0.638379,1.14562,1.22516,1.06148,0.843747,1.45432,0.78395,1.05979,0.917794,1.02575,0.554686
403.905,0.894314,0.0847993,6,63,0,62.1503,58.7336,19.2854,0.858633,0.733809,0.657408,0.842941,0.936636,1.09923,0.704993,0.950888,1.22234,1.12224,0.8468,1.21146,0.839413,1.03246,1.15714,0.929366,0.819954,1.09058,1.00139,0.967912,1.22879,0.730276,0.875862,0.996986,1.14917,1.29421,1.11366,0.858429,1.04342,1.2472,1.01067,0.740223,1.22062,0.861713,0.968324,1.20546,1.23522,0.574738,0.994393,1.39019,1.19793,0.827174,1.24936,0.818442,1.14629,0.926769,0.834009,0.565083
403.953,0.840715,0.0847993,6,63,0,44.236,44.5577,14.2902,1.27888,1.20791,0.978066,0.92375,1.07538,0.91651,0.762525,1.50599,0.846331,0.820117,0.893664,0.755883,1.135,1.06202,0.996678,1.35206,1.19667,1.59593,1.13125,1.04372,0.948813,0.855074,1.337,1.00371,0.789621,0.941856,1.18736,1.08406,0.966314,0.980658,1.0812,0.942842,1.4752,1.39215,1.09325,0.938032,1.49593,0.767277,1.07651,0.952796,0.929757,1.12681,1.75133,0.68776,1.00644,1.1958,1.09682,0.709816
399.385,0.715785,0.0847993,6,63,0,56.0756,46.2211,16.2865,1.00486,0.887513,0.643223,0.804509,0.716737,1.06309,0.77284,1.00103,1.09177,1.00624,1.19371,1.13566,0.739359,1.11914,0.920075,0.900524,0.824983,1.14545,1.0233,0.860281,1.41621,0.962967,1.17377,1.25101,1.24427,1.46757,0.994135,0.962298,1.1724,1.11233,1.18539,0.817974,1.5234,0.971522,0.966907,1.26124,1.46973,0.576827,1.13514,1.33926,0.91898,0.824782,1.37325,0.880032,0.936609,1.10027,0.938344,0.683747
